trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2152,False,"{'a': 0.001, 'e': 0.11636773183839315}",20,13,-7.5948985746659075,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2153,False,"{'a': 0.001, 'e': 0.11625142227103091}",35,23,14.85307859692157,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2154,False,"{'a': 0.001, 'e': 0.11613522895510063}",20,10,-7.498038435092216,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
2155,False,"{'a': 0.001, 'e': 0.116019151774409}",20,1,-35.809361995584055,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
2156,False,"{'a': 0.001, 'e': 0.11590319061287874}",25,13,22.09019379867837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.001, 'e': 0.1157873453545488}",20,0,-1.890011006701685,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
2158,False,"{'a': 0.001, 'e': 0.11567161588357389}",25,13,15.431560394486375,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.001, 'e': 0.11555600208422448}",25,14,-17.300996507134805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2160,False,"{'a': 0.001, 'e': 0.11544050384088674}",30,7,-49.15715941463307,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 1}",1
2161,False,"{'a': 0.001, 'e': 0.11532512103806251}",20,16,8.996449470892141,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2162,False,"{'a': 0.001, 'e': 0.11520985356036893}",25,1,12.722473431342664,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
2163,False,"{'a': 0.001, 'e': 0.11509470129253851}",25,18,12.835535206759678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.001, 'e': 0.11497966411941893}",20,5,22.510389275688468,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.001, 'e': 0.11486474192597308}",30,17,18.468148988662367,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.001, 'e': 0.11474993459727875}",30,0,-15.432744418883988,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",1
2167,False,"{'a': 0.001, 'e': 0.11463524201852858}",25,0,-5.004896778356219,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
2168,False,"{'a': 0.001, 'e': 0.11452066407502992}",30,15,22.93120061981219,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.001, 'e': 0.11440620065220493}",20,13,5.330560823933014,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.001, 'e': 0.11429185163559014}",30,12,30.608705029176875,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.001, 'e': 0.1141776169108365}",20,9,21.993907927611083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.001, 'e': 0.11406349636370923}",25,15,18.783798243700495,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.001, 'e': 0.11394948988008788}",25,11,17.67974826976196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.001, 'e': 0.11383559734596592}",25,12,19.41691805453079,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.001, 'e': 0.11372181864745078}",20,12,16.482999477696843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.001, 'e': 0.11360815367076371}",30,19,21.327996836333377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.001, 'e': 0.11349460230223983}",35,0,36.953270407895836,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
2178,False,"{'a': 0.001, 'e': 0.11338116442832771}",25,20,10.055962425814537,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.001, 'e': 0.11326783993558948}",30,7,29.609582885207626,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2180,False,"{'a': 0.001, 'e': 0.11315462871070062}",20,10,15.003099087867492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.001, 'e': 0.11304153064044985}",25,17,-5.585996088079031,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2182,False,"{'a': 0.001, 'e': 0.11292854561173918}",25,17,13.783445614571203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.001, 'e': 0.11281567351158354}",30,12,-7.012866515106598,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2184,False,"{'a': 0.001, 'e': 0.11270291422711082}",20,2,20.623789598584203,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2185,False,"{'a': 0.001, 'e': 0.11259026764556165}",20,8,22.462998051964608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.001, 'e': 0.11247773365428958}",20,0,30.17136680458399,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2187,False,"{'a': 0.001, 'e': 0.11236531214076052}",20,1,25.95685489592853,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.001, 'e': 0.11225300299255297}",30,19,8.850870554842036,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2189,False,"{'a': 0.001, 'e': 0.11214080609735771}",30,4,41.52902436400969,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.001, 'e': 0.11202872134297796}",30,20,18.11490896674511,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.001, 'e': 0.11191674861732888}",20,11,19.33789549596743,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.001, 'e': 0.11180488780843774}",20,3,6.277419687338842,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2193,False,"{'a': 0.001, 'e': 0.11169313880444368}",25,20,8.186205259028371,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.001, 'e': 0.11158150149359779}",20,12,15.297277563928311,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.001, 'e': 0.11146997576426268}",20,14,10.368795351748737,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.001, 'e': 0.11135856150491262}",20,15,9.029488347476551,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.001, 'e': 0.1112472586041333}",25,15,13.376006809729212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.001, 'e': 0.1111360669506219}",20,8,23.56189456987464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.001, 'e': 0.11102498643318673}",30,16,12.514345767205668,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.001, 'e': 0.11091401694074722}",25,14,21.501643358917907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.001, 'e': 0.11080315836233387}",25,9,20.808793531364614,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.001, 'e': 0.11069241058708815}",20,10,15.314662491651255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.001, 'e': 0.11058177350426224}",20,12,12.923691193011992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.001, 'e': 0.11047124700321906}",20,12,0.5389325851691664,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2205,False,"{'a': 0.001, 'e': 0.11036083097343202}",25,7,4.323154422360413,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
2206,False,"{'a': 0.001, 'e': 0.11025052530448522}",20,11,11.41575931251201,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.001, 'e': 0.1101403298860729}",20,12,-6.405852120479419,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
2208,False,"{'a': 0.001, 'e': 0.11003024460799965}",20,11,10.662470843056763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.001, 'e': 0.10992026936018012}",25,16,15.738801944825397,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.001, 'e': 0.10981040403263917}",30,18,11.895326754607112,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2211,False,"{'a': 0.001, 'e': 0.10970064851551141}",25,12,16.204179416436496,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.001, 'e': 0.10959100269904129}",20,8,13.764215326838745,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2213,False,"{'a': 0.001, 'e': 0.10948146647358296}",20,10,6.175213844090081,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2214,False,"{'a': 0.001, 'e': 0.10937203972960027}",20,10,18.432981940437966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.001, 'e': 0.10926272235766643}",25,0,12.959171216505665,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
2216,False,"{'a': 0.001, 'e': 0.10915351424846406}",20,0,20.948443067547245,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2217,False,"{'a': 0.001, 'e': 0.10904441529278498}",20,10,8.33104176918299,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.001, 'e': 0.10893542538153032}",20,12,14.106446181960271,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.001, 'e': 0.10882654440571013}",25,20,9.946358568031911,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2220,False,"{'a': 0.001, 'e': 0.10871777225644341}",20,9,11.882063327572709,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.001, 'e': 0.10860910882495796}",30,13,27.43710300340186,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.001, 'e': 0.10850055400259043}",20,8,18.61729361458632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.001, 'e': 0.10839210768078596}",35,13,27.093018499448565,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2224,False,"{'a': 0.001, 'e': 0.10828376975109819}",20,13,12.570051489455746,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.001, 'e': 0.10817554010518914}",25,14,19.260578297099677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.001, 'e': 0.10806741863482926}",20,7,21.345617780840126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.001, 'e': 0.10795940523189702}",20,2,23.137197231591355,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.001, 'e': 0.10785149978837902}",25,18,15.164542506723993,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.001, 'e': 0.10774370219636975}",25,16,13.802006550626917,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.001, 'e': 0.10763601234807169}",25,14,-2.4350702080486446,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2231,False,"{'a': 0.001, 'e': 0.10752843013579495}",30,14,31.942286249046866,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.001, 'e': 0.10742095545195732}",20,2,30.446044315246237,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.001, 'e': 0.10731358818908403}",20,6,1.2400139730298363,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
2234,False,"{'a': 0.001, 'e': 0.10720632823980793}",20,11,-5.889332407222056,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2235,False,"{'a': 0.001, 'e': 0.107099175496869}",30,7,24.58186133545703,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
2236,False,"{'a': 0.001, 'e': 0.10699212985311449}",30,12,36.451981646670234,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2237,False,"{'a': 0.001, 'e': 0.1068851912014987}",30,13,-10.060249909838651,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2238,False,"{'a': 0.001, 'e': 0.10677835943508306}",20,13,1.098076790626302,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2239,False,"{'a': 0.001, 'e': 0.10667163444703576}",25,7,20.762946811079964,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.001, 'e': 0.1065650161306318}",25,9,24.529329405509397,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2241,False,"{'a': 0.001, 'e': 0.1064585043792528}",25,0,4.010122110838169,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
2242,False,"{'a': 0.001, 'e': 0.1063520990863871}",25,1,12.583389830868342,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
2243,False,"{'a': 0.001, 'e': 0.10624580014562934}",25,14,21.973698291684947,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.001, 'e': 0.1061396074506806}",30,12,31.287696949019658,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2245,False,"{'a': 0.001, 'e': 0.1060335208953481}",20,0,0.2320794110835116,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2246,False,"{'a': 0.001, 'e': 0.10592754037354536}",30,7,3.527740772121125,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
2247,False,"{'a': 0.001, 'e': 0.10582166577929185}",25,6,-6.422796275312783,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
2248,False,"{'a': 0.001, 'e': 0.10571589700671291}",30,16,15.224121257632437,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2249,False,"{'a': 0.001, 'e': 0.10561023395003975}",20,0,19.27732226529449,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2250,False,"{'a': 0.001, 'e': 0.1055046765036094}",25,19,11.675195344613412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.001, 'e': 0.10539922456186433}",25,13,22.761925055226744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.001, 'e': 0.10529387801935262}",25,5,20.679398742247617,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.001, 'e': 0.10518863677072765}",20,14,11.539481012838772,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.001, 'e': 0.10508350071074826}",20,8,21.493908958496363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.001, 'e': 0.10497846973427834}",25,20,8.44600364482663,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.001, 'e': 0.1048735437362869}",20,12,16.612854606788144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.001, 'e': 0.10476872261184789}",25,13,-20.355446407835295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2258,False,"{'a': 0.001, 'e': 0.10466400625614027}",20,9,19.014218024928944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.001, 'e': 0.10455939456444763}",25,13,-21.117861513865403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2260,False,"{'a': 0.001, 'e': 0.10445488743215826}",25,7,-14.162214543058962,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2261,False,"{'a': 0.001, 'e': 0.104350484754765}",20,3,5.911029269481242,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2262,False,"{'a': 0.001, 'e': 0.10424618642786522}",20,7,12.585243872315328,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.001, 'e': 0.10414199234716055}",20,16,5.750168022026421,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2264,False,"{'a': 0.001, 'e': 0.10403790240845692}",20,14,12.223614792795184,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.001, 'e': 0.10393391650766431}",20,1,30.343329844520436,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.001, 'e': 0.10383003454079692}",20,4,-48.584044586977235,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
2267,False,"{'a': 0.001, 'e': 0.10372625640397273}",20,14,9.739073287069926,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.001, 'e': 0.10362258199341358}",30,17,-13.854728277834992,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
2269,False,"{'a': 0.001, 'e': 0.10351901120544502}",20,7,-19.078013571333532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2270,False,"{'a': 0.001, 'e': 0.10341554393649634}",30,14,-21.55329440887773,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
2271,False,"{'a': 0.001, 'e': 0.1033121800831002}",25,0,16.543697344147247,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
2272,False,"{'a': 0.001, 'e': 0.10320891954189276}",20,11,15.598077867001322,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.001, 'e': 0.10310576220961341}",20,13,12.139106661600103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2274,False,"{'a': 0.001, 'e': 0.10300270798310492}",30,20,18.047544426458245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2275,False,"{'a': 0.001, 'e': 0.102899756759313}",35,13,30.868913041328817,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.001, 'e': 0.1027969084352864}",20,11,17.436113182547707,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.001, 'e': 0.10269416290817676}",30,16,25.37942592993034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2278,False,"{'a': 0.001, 'e': 0.10259152007523863}",25,0,10.795558731803519,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
2279,False,"{'a': 0.001, 'e': 0.10248897983382912}",20,10,17.93951673978288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2280,False,"{'a': 0.001, 'e': 0.102386542081408}",20,14,10.240373872943834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2281,False,"{'a': 0.001, 'e': 0.10228420671553744}",20,0,-16.849992308147968,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
2282,False,"{'a': 0.001, 'e': 0.10218197363388216}",30,16,23.33483680353833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.001, 'e': 0.10207984273420903}",25,13,22.110438843904333,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.001, 'e': 0.10197781391438715}",30,18,23.37029899624963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.001, 'e': 0.10187588707238764}",25,14,18.859933642504497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.001, 'e': 0.10177406210628372}",25,13,12.109882580746834,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2287,False,"{'a': 0.001, 'e': 0.1016723389142504}",20,15,-3.8057323412240627,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2288,False,"{'a': 0.001, 'e': 0.10157071739456447}",20,1,15.879100625118067,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2289,False,"{'a': 0.001, 'e': 0.10146919744560434}",30,12,33.786656598438064,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2290,False,"{'a': 0.001, 'e': 0.10136777896585017}",20,13,1.403278567034425,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2291,False,"{'a': 0.001, 'e': 0.1012664618538834}",30,11,33.82278674683882,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2292,False,"{'a': 0.001, 'e': 0.10116524600838693}",30,10,37.83539693945143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2293,False,"{'a': 0.001, 'e': 0.10106413132814486}",35,20,-12.939604199624434,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2294,False,"{'a': 0.001, 'e': 0.10096311771204257}",20,12,12.264461937735334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2295,False,"{'a': 0.001, 'e': 0.10086220505906641}",20,8,-34.65513003480936,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
2296,False,"{'a': 0.001, 'e': 0.10076139326830373}",25,6,20.620129828286913,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2297,False,"{'a': 0.001, 'e': 0.10066068223894266}",20,10,18.171126174925572,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2298,False,"{'a': 0.001, 'e': 0.10056007187027226}",35,17,31.527197275374338,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2299,False,"{'a': 0.001, 'e': 0.1004595620616821}",20,12,13.085955060562322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2300,False,"{'a': 0.001, 'e': 0.1003591527126624}",30,13,31.094751231635232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2301,False,"{'a': 0.001, 'e': 0.1002588437228037}",25,7,36.27369983191656,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2302,False,"{'a': 0.001, 'e': 0.10015863499179714}",20,10,17.274626579724558,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2303,False,"{'a': 0.001, 'e': 0.10005852641943393}",25,3,24.765416319015173,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.001, 'e': 0.09995851790560546}",30,11,35.01571473473845,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2305,False,"{'a': 0.001, 'e': 0.09985860935030318}",20,13,0.529012616174299,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2306,False,"{'a': 0.001, 'e': 0.09975880065361863}",25,17,14.321357517458779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.001, 'e': 0.09965909171574303}",20,0,27.68580922856551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2308,False,"{'a': 0.001, 'e': 0.09955948243696745}",20,0,22.571773790228306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2309,False,"{'a': 0.001, 'e': 0.09945997271768262}",30,9,39.004153667636544,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.001, 'e': 0.09936056245837875}",20,0,28.16757969732077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2311,False,"{'a': 0.001, 'e': 0.09926125155964566}",25,11,23.300393356705158,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.001, 'e': 0.09916203992217239}",25,14,17.554024432023084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2313,False,"{'a': 0.001, 'e': 0.09906292744674731}",20,7,20.995492359893188,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2314,False,"{'a': 0.001, 'e': 0.0989639140342579}",20,8,18.95922191088681,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2315,False,"{'a': 0.001, 'e': 0.09886499958569081}",30,3,9.362668136111509,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
2316,False,"{'a': 0.001, 'e': 0.09876618400213154}",30,11,24.869700681007284,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2317,False,"{'a': 0.001, 'e': 0.0986674671847645}",20,0,31.307772583995835,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2318,False,"{'a': 0.001, 'e': 0.09856884903487283}",25,8,19.153801075628902,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2319,False,"{'a': 0.001, 'e': 0.09847032945383845}",30,13,10.258178720824507,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2320,False,"{'a': 0.001, 'e': 0.09837190834314173}",30,18,22.202504933960974,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2321,False,"{'a': 0.001, 'e': 0.09827358560436154}",20,16,8.480979645225675,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.001, 'e': 0.09817536113917512}",20,8,24.459278646591155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2323,False,"{'a': 0.001, 'e': 0.09807723484935806}",20,8,22.023165257435174,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2324,False,"{'a': 0.001, 'e': 0.09797920663678401}",25,6,18.53127674704797,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
2325,False,"{'a': 0.001, 'e': 0.09788127640342477}",20,10,14.48604934175691,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.001, 'e': 0.09778344405135005}",20,12,14.102889916675593,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.001, 'e': 0.09768570948272756}",35,10,26.178700184538148,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
2328,False,"{'a': 0.001, 'e': 0.0975880725998227}",30,22,12.185657333361407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2329,False,"{'a': 0.001, 'e': 0.09749053330499859}",30,5,-12.011664390676088,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
2330,False,"{'a': 0.001, 'e': 0.09739309150071584}",20,10,14.055791945630125,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2331,False,"{'a': 0.001, 'e': 0.09729574708953276}",35,11,18.521439952483586,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
2332,False,"{'a': 0.001, 'e': 0.09719849997410487}",30,14,25.14984424884851,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2333,False,"{'a': 0.001, 'e': 0.09710135005718508}",35,13,39.40090965783785,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.001, 'e': 0.09700429724162336}",20,10,16.0209668319813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
